Filiale,Datum,Artikelgruppe,Umsatz
1,2016-12-09,11,187.790615782304
1,2016-12-12,11,185.446081795491
1,2017-01-04,11,208.883022111114
1,2017-01-07,11,173.504793212875
1,2017-01-10,11,210.345584049836
1,2017-02-02,11,257.163165448074
1,2017-02-08,11,165.42017154951
1,2017-02-11,11,252.673510409067
1,2017-03-03,11,217.942314133212
1,2017-03-06,11,187.108447527776
1,2017-03-09,11,228.083247941973
1,2017-04-04,11,208.174763320441
1,2017-04-07,11,225.396839378872
1,2017-04-10,11,216.607619529831
1,2017-05-03,11,197.212499653792
1,2017-05-06,11,249.649811012689
1,2017-05-09,11,194.286244252871
1,2017-05-12,11,213.970831960019
1,2015-10-28,10,41.9375581881042
1,2015-11-20,10,96.574715700948
1,2015-11-23,10,93.5799826425052
1,2015-11-26,10,107.232252510503
1,2015-12-19,10,105.737788632291
1,2015-12-22,10,88.907672859628
1,2015-12-28,10,67.5148270280493
1,2016-01-20,10,92.5917717363696
1,2016-01-23,10,62.4694644026759
1,2016-01-26,10,82.887407712718
1,2016-01-29,10,75.7369963662609
1,2016-02-18,10,122.008090971694
1,2016-02-24,10,77.2502577220121
1,2016-02-27,10,91.4272168080162
1,2016-03-21,10,43.5442411071731
1,2016-03-24,10,65.4025738343676
1,2016-04-19,10,96.2525016878706
1,2016-04-22,10,113.264323358552
1,2016-04-25,10,75.5694788103174
1,2016-04-28,10,52.6354152673874
1,2016-05-18,10,47.9474307823216
1,2016-05-21,10,65.0410771065048
1,2016-05-24,10,45.0525003264695
1,2016-05-27,10,76.3898062145349
1,2016-06-19,10,151.788018168925
1,2016-06-22,10,130.261237707347
1,2016-06-25,10,86.5404107103804
1,2016-07-21,10,58.787664361001
1,2016-07-27,10,109.122530604447
1,2016-08-16,10,69.6585168201613
1,2016-08-19,10,56.7832980077615
1,2016-08-22,10,101.423972149772
1,2016-08-25,10,80.1418306934166
1,2016-09-17,10,112.211903172751
1,2016-09-20,10,90.6376925741183
1,2016-09-23,10,81.5863809698807
1,2016-09-26,10,105.863034478398
1,2016-10-19,10,86.5999351302599
1,2016-10-22,10,90.8343255187038
1,2016-10-25,10,86.5666947819851
1,2016-11-17,10,57.7851144915882
1,2016-12-16,10,96.5903690797395
1,2016-12-19,10,63.9394411782984
1,2016-12-22,10,47.6365908442536
1,2017-01-14,10,93.3304755531753
1,2017-01-17,10,27.1180611109427
1,2017-01-20,10,77.9838309793866
1,2017-01-23,10,51.6839611079612
1,2017-02-15,10,112.758305895049
1,2017-02-18,10,85.9257531569158
1,2017-02-21,10,75.9785562240575
1,2017-03-16,10,78.2160239195514
1,2017-03-22,10,87.9199964656025
1,2017-03-25,10,72.2608750929713
1,2017-04-20,10,96.015669035116
1,2017-05-19,10,90.4569439006264
1,2017-05-22,10,71.5073189938372
1,2017-06-14,10,71.8386276384104
1,2017-06-17,10,72.084636162306
1,2017-06-20,10,108.193155107559
1,2017-06-23,10,98.6086983574479
1,2017-07-19,10,88.2293792441956
1,2017-07-22,10,64.1408189369838
1,2018-04-12,10,27.6106640699372
1,2018-04-18,10,38.0028930835234
1,2018-05-17,10,26.1411358584828
1,2018-07-17,10,11.8291652820758
1,2018-09-10,10,12.7487478365004
1,2018-09-13,10,26.8115617425517
1,2018-09-19,10,23.0186084514253
1,2018-12-18,10,20.2897233990994
1,2019-03-09,10,33.3464075716361
1,2019-05-09,10,34.6886529708211
1,2019-05-18,10,29.8180410174453
1,2019-06-13,10,16.11493179837
1,2019-07-09,10,34.9966426726327
1,2020-01-08,10,33.2134033089744
1,2020-03-09,10,15.9471998293975
1,2015-01-02,11,266.254970919905
1,2015-01-28,11,191.152335923681
1,2015-01-31,11,218.078017443913
1,2015-02-03,11,284.208926784069
1,2015-02-23,11,191.82209934692
1,2015-02-26,11,191.428768588569
1,2015-03-01,11,180.594668900912
1,2015-03-04,11,141.873603063608
1,2015-03-27,11,291.73061104389
1,2015-03-30,11,275.842016317751
1,2015-04-02,11,439.960305973036
1,2015-04-05,11,236.250001855449
1,2015-04-25,11,178.199730138438
1,2015-04-28,11,189.602096498431
1,2015-05-04,11,203.27990173745
1,2015-05-27,11,175.303824140836
1,2015-05-30,11,192.441280834198
1,2015-06-02,11,136.190261334452
1,2015-06-25,11,208.511130466448
1,2015-07-01,11,192.192557147238
1,2015-07-04,11,77.4283453991957
1,2015-07-24,11,183.394344704249
1,2015-07-27,11,207.425887521355
1,2015-07-30,11,221.703649984423
1,2015-08-02,11,124.538955639148
1,2015-08-25,11,170.932911033151
1,2015-08-28,11,135.473781571513
1,2015-08-31,11,145.423704134735
1,2015-09-03,11,170.879676533368
1,2015-09-23,11,212.536882221772
1,2015-09-26,11,124.370198026267
1,2015-09-29,11,129.889514802406
1,2015-10-02,11,129.094215142797
1,2015-10-28,11,193.40338688575
1,2015-10-31,11,171.59782034647
1,2015-11-23,11,196.440575383851
1,2015-11-26,11,244.718732730077
1,2015-12-02,11,243.576993783439
1,2015-12-22,11,159.816642053725
1,2015-12-28,11,360.060626270505
1,2015-12-31,11,937.507655035842
1,2016-01-23,11,198.594646839499
1,2016-01-26,11,214.798582237475
1,2016-01-29,11,227.054214470324
1,2016-02-24,11,160.082153223421
1,2016-02-27,11,145.885187202051
1,2016-03-01,11,172.973541059066
1,2016-03-21,11,340.059941563479
1,2016-03-24,11,406.734256184651
1,2016-03-30,11,164.485754822378
1,2016-04-22,11,177.033733676141
1,2016-04-25,11,185.459424991378
1,2016-04-28,11,181.831619083851
1,2016-05-01,11,314.375839256006
1,2016-05-21,11,207.310983921536
1,2016-05-24,11,185.080293517935
1,2016-05-27,11,204.929289689041
1,2016-05-30,11,173.962495112705
1,2016-06-22,11,165.929076378613
1,2016-06-25,11,109.437781210735
1,2016-06-28,11,170.080439939294
1,2016-07-21,11,144.03903053559
1,2016-07-27,11,119.403397183934
1,2016-07-30,11,157.519077006474
1,2016-08-19,11,174.800919004529
1,2016-08-22,11,210.231730849379
1,2016-08-25,11,133.212377288551
1,2016-09-20,11,121.997747630283
1,2016-09-23,11,147.019023118906
1,2016-09-26,11,166.261086466323
1,2016-10-19,11,228.514912764284
1,2016-10-22,11,197.507617865451
1,2016-10-25,11,175.875491673193
1,2016-10-28,11,185.923739312595
1,2016-11-17,11,224.926968258117
1,2016-11-26,11,205.301880187504
1,2016-12-19,11,169.325539080235
1,2016-12-22,11,209.433371964869
1,2016-12-28,11,233.91312743944
1,2017-01-17,11,196.247491990687
1,2017-01-20,11,206.667130860518
1,2017-01-23,11,196.70919533625
1,2017-01-26,11,243.330187038901
1,2017-02-18,11,187.286557597482
1,2017-02-21,11,155.672627621322
1,2017-02-24,11,216.857182920205
1,2017-03-22,11,191.714435738756
1,2017-03-25,11,158.354229579935
1,2017-03-28,11,185.212653762658
1,2017-04-20,11,217.285516047589
1,2017-04-26,11,194.109984979271
1,2017-05-19,11,201.232376116502
1,2017-06-21,8,148.724245452877
1,2017-07-14,8,158.720146889646
1,2017-07-17,8,182.773675305868
1,2017-07-20,8,166.15096672363
1,2017-08-12,8,121.489320271941
1,2017-08-15,8,129.440030391545
1,2017-08-18,8,138.268986386116
1,2017-08-21,8,131.657221223005
1,2017-09-13,8,107.265368352976
1,2017-09-16,8,96.8959733952185
1,2017-09-19,8,143.521112373434
1,2017-10-12,8,152.485225531373
1,2017-10-18,8,201.756071648628
1,2017-10-21,8,139.371504791671
1,2017-11-10,8,114.644493045397
1,2017-11-13,8,137.815941453153
1,2017-11-16,8,157.432396310198
1,2017-12-12,8,175.140394818632
1,2017-12-15,8,156.321756470224
1,2017-12-18,8,141.13244714244
1,2018-01-10,8,162.317200778114
1,2018-01-13,8,98.348546451662
1,2018-01-16,8,151.544002266362
1,2018-01-19,8,141.592860274644
1,2018-02-08,8,155.187174372955
1,2018-02-14,8,125.30446079068
1,2018-02-17,8,71.6612485216858
1,2018-03-12,8,154.879908976197
1,2018-03-15,8,179.860165930228
1,2018-03-21,8,176.082938787909
1,2018-04-10,8,194.813305226074
1,2018-04-13,8,155.249491412757
1,2018-04-16,8,168.480744186619
1,2018-04-19,8,157.499058102593
1,2018-05-12,8,85.2851248128742
1,2018-05-15,8,155.68827584393
1,2018-05-18,8,134.738239404067
1,2018-06-13,8,167.799992503304
1,2018-06-16,8,91.1054455556025
1,2018-06-19,8,139.98419647215
1,2018-07-09,8,224.402653091227
1,2018-07-12,8,185.784332569039
1,2018-07-18,8,130.774067367319
1,2018-08-10,8,146.342694615435
1,2018-08-13,8,155.308078466677
1,2018-08-16,8,147.294107687043
1,2018-09-08,8,102.998866205463
1,2018-09-11,8,120.87553256794
1,2018-09-14,8,132.202349009445
1,2018-09-17,8,154.421967051199
1,2018-10-07,8,24.0624934089426
1,2018-10-10,8,210.606695515598
1,2018-10-13,8,88.0373390393425
1,2018-10-16,8,168.051782518663
1,2018-11-08,8,131.070053864737
1,2018-11-14,8,144.925728297052
1,2018-11-17,8,119.39927308366
1,2018-12-07,8,128.335420881622
1,2018-12-10,8,169.806026518505
1,2018-12-13,8,153.389536942546
1,2019-01-08,8,151.523700394693
1,2019-01-11,8,127.309881901527
1,2019-02-09,8,121.767875458427
1,2019-02-12,8,152.17406464722
1,2019-02-15,8,154.555838742699
1,2019-03-07,8,150.662004370119
1,2019-03-13,8,155.468957364975
1,2019-03-16,8,139.530022696788
1,2019-04-08,8,143.303488128114
1,2019-04-11,8,111.563635120652
1,2019-04-17,8,121.113558196507
1,2019-05-07,8,198.318467531118
1,2019-05-10,8,148.973978853782
1,2019-05-13,8,200.944406063067
1,2019-05-16,8,193.438059620131
1,2019-06-08,8,194.894615270767
1,2019-06-11,8,239.399629648151
1,2019-06-14,8,164.326860617335
1,2019-07-07,8,201.866265672616
1,2019-07-13,8,138.702687925772
1,2019-07-16,8,164.672247578701
1,2019-08-05,8,165.95355338225
1,2019-08-08,8,141.448617782965
1,2019-08-14,8,148.321187598941
1,2019-09-06,8,174.277484676371
1,2019-09-09,8,162.799942243892
1,2019-09-12,8,171.955977398523
1,2019-10-05,8,113.064348248629
1,2019-10-08,8,192.896294821339
1,2019-10-11,8,181.884849372674
1,2019-10-14,8,209.739229723063
1,2019-11-03,8,49.456642770701
1,2019-11-06,8,260.951552119646
1,2019-11-09,8,196.526665666027
1,2019-11-12,8,205.608269606221
1,2019-12-05,8,188.398276997611
1,2019-12-11,8,150.861406497687
1,2019-12-14,8,133.052924767091
1,2020-01-03,8,188.005275799627
1,2020-01-06,8,206.892185911115
1,2020-01-09,8,174.983249460943
1,2020-02-04,8,182.224524338341
1,2020-02-07,8,145.869412895281
1,2020-02-10,8,161.387182406615
1,2020-03-04,8,143.296866164256
1,2020-03-07,8,157.897390588107
1,2020-03-10,8,149.734353122865
1,2020-03-13,8,103.381042158884
1,2020-04-02,8,108.196947735885
1,2020-04-08,8,104.472102156251
1,2020-05-04,8,126.609675938405
1,2020-05-07,8,106.170936340696
1,2015-01-15,9,76.1094044437432
1,2015-01-21,9,50.6502424854825
1,2015-01-24,9,72.0646188454775
1,2015-02-25,9,46.5261976946504
1,2015-03-17,9,61.7856400975356
1,2015-03-23,9,101.738247718853
1,2015-03-26,9,77.2849624495185
1,2015-04-18,9,55.994781310331
1,2015-04-21,9,80.5096713471713
1,2015-04-24,9,83.7597709149163
1,2015-05-20,9,48.2815462225128
1,2015-06-15,9,64.7426521700599
1,2015-06-18,9,55.8614481995908
1,2015-06-21,9,66.7677497748939
1,2015-06-24,9,78.2749335850904
1,2015-07-17,9,76.3220856933377
1,2015-07-23,9,56.8893201804533
1,2015-08-15,9,70.485928743227
1,2015-08-18,9,75.5749425761352
1,2015-08-21,9,82.9770394191522
1,2015-08-24,9,66.434232966104
1,2015-09-16,9,76.3640342762417
1,2015-09-19,9,77.9549307864565
1,2015-09-22,9,59.7183320563456
1,2015-10-15,9,75.8773343110792
1,2015-10-21,9,84.1738018757252
1,2015-10-24,9,76.5097800137
1,2015-11-13,9,67.6722536927471
1,2015-11-16,9,76.4336980703441
1,2015-11-19,9,51.0786912589618
1,2015-12-15,9,84.4534316601559
1,2015-12-18,9,72.6202592451342
1,2015-12-21,9,81.3337459850319
1,2016-01-13,9,48.3696652117446
1,2016-01-16,9,69.5674779408071
1,2016-01-19,9,52.9761279160818
1,2016-01-22,9,74.5796159959774
1,2016-03-14,9,48.7221732159724
1,2016-04-12,9,65.7537050153838
1,2016-04-15,9,58.4002834033621
1,2016-04-18,9,76.8078132078529
1,2016-04-21,9,81.1670153190046
1,2016-05-14,9,57.4125894989651
1,2016-05-17,9,56.0540533530024
1,2016-05-20,9,73.1945293624844
1,2016-07-11,9,69.7833257448795
1,2016-07-14,9,80.8839832459819
1,2016-07-20,9,65.2736329714955
1,2016-08-12,9,84.7229175954198
1,2016-08-18,9,85.3294044455313
1,2016-09-10,9,45.5923041276247
1,2016-09-13,9,54.3435139833482
1,2016-09-16,9,76.5513197574973
1,2016-09-19,9,60.5059406435386
1,2016-10-12,9,41.021035626779
1,2016-10-15,9,71.8592345534307
1,2016-10-18,9,70.7179359705777
1,2016-11-10,9,57.4159186335551
1,2015-08-29,10,109.963392210913
1,2015-09-01,10,82.276895094205
1,2015-09-04,10,67.9621501393779
1,2015-09-24,10,87.0405566865131
1,2015-09-27,10,101.716244166523
1,2015-09-30,10,59.8213695588094
1,2015-10-03,10,130.499098841526
1,2015-10-26,10,77.5267084472276
1,2015-10-29,10,84.0306305536541
1,2015-11-24,10,110.481964703697
1,2015-11-27,10,113.618938725858
1,2015-11-30,10,101.989341835638
1,2015-12-03,10,128.903236714895
1,2015-12-23,10,123.192125865128
1,2015-12-29,10,64.2135182972003
1,2016-01-27,10,99.4388059855757
1,2016-01-30,10,93.3627275346488
1,2016-02-22,10,93.35035185584
1,2016-02-25,10,89.1697112005769
1,2016-03-02,10,59.5594784168805
1,2016-03-22,10,74.4722825900647
1,2016-03-31,10,79.0981397530216
1,2016-04-23,10,127.234021122526
1,2016-04-26,10,65.2085650470877
1,2016-04-29,10,96.9902791409077
1,2016-05-02,10,121.909257094979
1,2016-05-25,10,58.2381348074837
1,2016-05-28,10,67.549179772605
1,2016-05-31,10,104.075044720904
1,2016-06-23,10,67.4472703275282
1,2016-06-26,10,93.526300038944
1,2016-06-29,10,73.4491228958859
1,2016-07-22,10,59.273533496313
1,2016-07-25,10,75.6511995510047
1,2016-07-28,10,111.544409143802
1,2016-08-20,10,93.5148720571297
1,2016-08-23,10,98.4990512609872
1,2016-08-26,10,97.8045263574945
1,2016-08-29,10,97.2500700575174
1,2016-09-21,10,66.220016250152
1,2016-09-24,10,82.9750771397427
1,2016-09-27,10,88.9596335154385
1,2016-09-30,10,58.3445075243469
1,2016-10-20,10,76.7646407197299
1,2016-10-26,10,78.8408805423128
1,2016-10-29,10,70.1180824250874
1,2016-11-18,10,80.4155659789921
1,2016-11-21,10,56.9290975344775
1,2016-11-24,10,84.5638808337678
1,2016-12-20,10,46.179593809848
1,2016-12-23,10,61.9729912529367
1,2016-12-29,10,62.2817398232526
1,2017-01-18,10,66.9482053589683
1,2017-01-21,10,63.5836771456691
1,2017-01-24,10,54.9960931979255
1,2017-01-27,10,91.4448523883522
1,2017-02-22,10,66.2340369478101
1,2017-02-25,10,49.8935384511993
1,2017-03-20,10,57.5814531820454
1,2017-03-23,10,44.929970727492
1,2017-03-29,10,56.8245698458627
1,2017-04-18,10,76.9980807925771
1,2017-04-21,10,106.014312040788
1,2017-04-24,10,65.4078811843556
1,2017-04-27,10,119.092117463877
1,2017-05-20,10,102.434517750038
1,2017-05-23,10,58.2971755197916
1,2017-05-26,10,99.712003439272
1,2017-05-29,10,80.7715646543119
1,2017-06-18,10,67.4270513403844
1,2017-06-21,10,95.953602584703
1,2017-06-24,10,124.077528398986
1,2017-06-27,10,50.3488207253828
1,2017-07-20,10,88.6587726015301
1,2017-07-26,10,72.8452658032425
1,2017-08-24,10,43.8287377389987
1,2018-04-19,10,32.8692785932787
1,2018-05-24,10,43.7737736672722
1,2018-06-19,10,31.1756650464503
1,2018-09-17,10,18.3753775604131
1,2018-11-20,10,15.8136229323122
1,2018-12-19,10,2.90043872975784
1,2019-03-19,10,12.5720644665966
1,2019-06-14,10,29.5625394059974
1,2019-08-20,10,21.5344100779831
1,2019-10-17,10,30.7842146004306
1,2020-01-09,10,10.8124851821198
1,2015-01-21,11,177.19965761505
1,2015-01-24,11,184.850856550118
1,2015-01-27,11,214.40884727242
1,2015-01-30,11,251.559571226591
1,2015-02-25,11,162.434291938663
1,2015-02-28,11,223.47790630053
1,2015-03-23,11,242.800262454325
1,2015-03-26,11,244.944658155987
1,2015-04-01,11,257.867532499261
1,2015-04-21,11,153.357112083079
1,2015-04-24,11,203.88367014268
1,2015-04-27,11,214.967423120706
1,2015-04-30,11,348.485651985984
1,2015-05-23,11,182.735914223322
1,2015-05-26,11,161.759798095452
1,2015-05-29,11,201.282589274828
1,2015-06-21,11,109.003388897427
1,2015-06-24,11,247.908773623745
1,2015-06-27,11,195.867588628199
1,2015-06-30,11,152.669786290087
1,2015-07-20,11,231.432333997014
1,2015-07-23,11,225.674845289182
1,2015-07-29,11,179.583659001092
1,2015-08-21,11,158.742926916708
1,2015-08-24,11,172.352105657507
1,2015-08-27,11,232.792986552685
1,2015-09-19,11,129.473369252411
1,2015-09-22,11,214.101125483774
1,2015-09-25,11,177.849171589165
1,2015-09-28,11,101.475563848334
1,2015-10-21,11,186.043000636907
1,2015-10-24,11,214.808556464502
1,2015-10-27,11,212.776648216611
1,2015-11-19,11,198.999196808892
1,2015-11-25,11,219.024931158342
1,2015-11-28,11,255.45494807916
1,2015-12-18,11,220.639360281271
1,2015-12-21,11,173.906018189576
1,2015-12-24,11,158.420941608364
1,2016-01-19,11,212.195890538723
1,2016-01-22,11,257.62745758624
1,2016-01-25,11,207.607210306464
1,2016-01-28,11,249.189952373058
1,2016-02-17,11,287.544442037579
1,2016-02-20,11,215.239878454051
1,2016-02-23,11,163.05008328142
1,2016-02-26,11,191.735044215647
1,2016-03-23,11,295.312958429927
1,2016-03-26,11,372.952472978963
1,2016-04-18,11,129.243120922599
1,2016-04-21,11,239.800963118297
1,2016-04-27,11,275.477132680939
1,2016-05-17,11,226.055966984671
1,2016-05-20,11,244.328979316545
1,2016-05-23,11,229.588600426925
1,2016-05-26,11,258.767000418646
1,2016-06-18,11,208.833423256913
1,2016-06-21,11,185.942320182364
1,2016-06-24,11,163.087456950362
1,2016-07-20,11,98.0192646877779
1,2016-07-23,11,76.3379271074001
1,2016-07-26,11,159.813877459552
1,2016-08-18,11,193.349605537693
1,2016-08-24,11,104.252743887185
1,2016-09-16,11,158.187333207449
1,2016-09-19,11,200.65457724445
1,2016-09-22,11,170.835873667378
1,2016-09-25,11,154.069970532435
1,2016-10-15,11,197.01145396198
1,2016-10-18,11,211.982851106722
1,2016-10-21,11,232.709133599102
1,2016-10-24,11,212.462720457838
1,2016-11-16,11,164.589590489011
1,2016-11-22,11,198.235324872141
1,2016-12-15,11,172.794043512131
1,2016-12-21,11,185.735499112123
1,2016-12-24,11,165.319368055252
1,2017-01-13,11,187.603363820422
1,2017-01-16,11,193.84063245823
1,2017-01-19,11,203.812329788416
1,2017-02-14,11,261.51337002369
1,2017-02-17,11,238.961957006686
1,2017-02-20,11,131.674235832459
1,2016-01-15,10,98.1922187603992
1,2016-01-18,10,65.8816470763806
1,2016-01-21,10,82.9057475106352
1,2016-02-10,10,54.3593409072605
1,2016-02-13,10,147.75964264643
1,2016-02-16,10,123.543407578115
1,2016-02-19,10,156.10079921831
1,2016-03-16,10,48.8661020187229
1,2016-03-19,10,52.3577616903973
1,2016-04-11,10,64.0768476432479
1,2016-04-14,10,62.517000824551
1,2016-04-20,10,78.1839129255341
1,2016-05-10,10,81.8983150896606
1,2016-05-13,10,53.5730813970693
1,2016-05-19,10,124.26175431204
1,2016-06-11,10,79.6801882487317
1,2016-06-14,10,70.3087253655652
1,2016-06-17,10,87.361008510144
1,2016-06-20,10,122.347229105735
1,2016-07-13,10,76.5986100011587
1,2016-07-16,10,108.32633733151
1,2016-07-19,10,100.129039772086
1,2016-08-11,10,143.846727226318
1,2016-08-17,10,99.0694197119336
1,2016-09-09,10,66.2985202461819
1,2016-09-15,10,92.1013659003919
1,2016-10-08,10,132.069985878105
1,2016-10-11,10,72.2215677955511
1,2016-10-14,10,84.6857738291716
1,2016-10-17,10,84.8795135350577
1,2016-11-09,10,86.4195243282002
1,2016-11-12,10,86.7320772192962
1,2016-11-15,10,51.9163340471093
1,2016-12-08,10,51.7785956436739
1,2016-12-14,10,81.5419677208133
1,2016-12-17,10,127.428936139765
1,2017-01-06,10,70.6135877190538
1,2017-01-09,10,53.565712367996
1,2017-01-12,10,86.2890609724238
1,2017-02-07,10,43.4998516083
1,2017-02-10,10,77.8459039311735
1,2017-02-13,10,79.1767684514047
1,2017-02-16,10,65.5867775118949
1,2017-03-08,10,106.929381542457
1,2017-03-11,10,118.771986273839
1,2017-03-14,10,86.3125021737491
1,2017-03-17,10,65.1711775344566
1,2017-04-12,10,84.7922599290444
1,2017-04-15,10,96.7004476086507
1,2017-05-08,10,49.1951339584871
1,2017-05-11,10,111.537214388516
1,2017-05-17,10,68.6136644367272
1,2017-06-06,10,37.0637563096439
1,2017-06-09,10,93.349148572683
1,2017-06-12,10,112.000895964104
1,2017-06-15,10,71.4207021432916
1,2017-07-08,10,99.7947619982313
1,2017-07-11,10,78.7601509068357
1,2017-07-14,10,98.7743235648926
1,2017-07-17,10,82.7916341557358
1,2018-04-13,10,35.6433630650363
1,2018-05-06,10,22.4120285717834
1,2018-06-07,10,24.507914899296
1,2018-09-11,10,44.5154927250885
1,2018-12-04,10,46.3597495228067
1,2019-01-02,10,14.619886183465
1,2019-01-05,10,24.5816970624506
1,2019-04-02,10,37.1168052421393
1,2019-04-08,10,22.9711959000205
1,2019-04-11,10,22.5199761365807
1,2019-05-07,10,17.8779300419421
1,2019-12-02,10,23.7437069561999
1,2020-01-03,10,34.6598329838357
1,2020-01-06,10,23.8915095514107
1,2020-01-29,10,26.3096784251604
1,2020-03-07,10,43.3753075055332
1,2015-01-07,11,217.432999512864
1,2015-01-10,11,185.331423385962
1,2015-02-02,11,293.765989580249
1,2015-02-05,11,335.250179329905
1,2015-02-11,11,265.555838301148
1,2015-03-03,11,177.242772373813
1,2015-03-06,11,186.071137136099
1,2015-03-09,11,189.4934193661
1,2015-03-12,11,233.099056627675
1,2015-04-04,11,337.033235175116
1,2015-04-07,11,166.47002754607
1,2015-04-10,11,154.222556610145
1,2015-05-03,11,218.68776817051
1,2015-05-06,11,206.341551231479
1,2015-05-09,11,156.216464674043
1,2015-05-12,11,213.605823850724
1,2015-06-01,11,174.678738305605
1,2015-06-04,11,190.635881604972
1,2015-06-07,11,237.184924703677
1,2015-06-10,11,147.379664875419
1,2015-07-03,11,95.4270460394173
1,2015-07-06,11,151.497503275526
1,2015-07-09,11,188.743727850143
1,2015-08-01,11,137.89988983862
1,2015-08-04,11,125.835815273868
1,2015-08-07,11,177.860687893597
1,2015-08-10,11,130.362807457574
1,2015-09-02,11,152.769081329471
1,2015-09-05,11,126.046291983286
1,2015-09-08,11,151.346607750439
1,2015-10-01,11,170.05717287644
1,2015-10-07,11,196.419571682638
1,2015-10-10,11,200.109032001939
1,2015-10-30,11,225.059565216004
1,2015-11-02,11,212.984692068763
1,2015-11-05,11,210.04371721062
1,2015-11-08,11,174.538538826987
1,2015-12-01,11,266.29709971273
1,2015-12-04,11,238.093543955777
1,2015-12-07,11,194.103730911292
1,2015-12-10,11,241.547439882848
1,2015-12-30,11,760.708640634322
1,2016-01-02,11,311.164339696661
1,2016-01-05,11,205.837617458858
1,2016-01-08,11,223.968676737973
1,2016-02-03,11,214.12989943255
1,2016-02-06,11,308.227989509843
1,2016-02-29,11,166.512316118129
1,2016-03-03,11,196.401900309932
1,2016-03-06,11,92.3122123835745
1,2016-03-09,11,240.154607137776
1,2016-03-29,11,146.647762348648
1,2016-04-01,11,174.045311524365
1,2016-04-04,11,187.776542029436
1,2016-04-07,11,197.814603308442
1,2016-04-30,11,232.211165495596
1,2016-05-03,11,264.722850930987
1,2016-05-06,11,262.652680276621
1,2016-06-01,11,140.361834320781
1,2016-06-04,11,136.469795186301
1,2016-06-07,11,161.047428611864
1,2016-06-27,11,200.899105204714
1,2016-06-30,11,188.63941090291
1,2016-07-03,11,141.944226934412
1,2016-07-06,11,194.685961502251
1,2016-07-29,11,227.301619845388
1,2016-08-01,11,245.702523216996
1,2016-08-04,11,225.775853659524
1,2016-08-07,11,148.388772285508
1,2016-08-27,11,91.8853315558948
1,2016-08-30,11,166.878641573517
1,2016-09-02,11,168.212299432777
1,2016-09-05,11,143.331907499975
1,2016-09-28,11,147.343952533642
1,2016-10-01,11,162.117058561065
1,2016-10-04,11,173.794334159848
1,2016-10-27,11,216.832885718941
1,2016-11-02,11,206.485965701739
1,2016-11-05,11,162.654595113252
1,2016-11-25,11,168.108004281892
1,2016-11-28,11,178.816711333593
1,2016-12-01,11,242.173371552526
1,2016-12-27,11,201.71992180815
1,2016-12-30,11,929.381271860497
1,2017-01-02,11,232.622992884715
1,2017-01-25,11,232.014575983641
1,2017-01-28,11,203.039202638689
1,2017-01-31,11,266.424541905816
1,2017-02-03,11,213.102349617661
1,2017-02-23,11,185.342596756152
1,2017-03-01,11,170.567777036823
1,2017-03-04,11,159.963617276016
1,2017-03-27,11,158.332076369975
1,2017-03-30,11,219.743695086683
1,2017-04-02,11,173.648101138324
1,2017-04-05,11,186.633276740513
1,2017-04-25,11,187.377663909612
1,2017-04-28,11,224.550537478128
1,2017-05-04,11,250.971303410723
1,2017-05-27,11,108.102565772436
1,2017-05-30,11,165.553152460165
1,2017-06-02,11,139.28421665653
1,2017-06-25,11,86.8109117626616
1,2017-06-28,11,130.73133093601
1,2017-07-01,11,145.050390696511
1,2017-07-24,11,180.690639979366
1,2017-07-27,11,193.319132022882
1,2017-08-02,11,183.292136866247
1,2017-08-25,11,151.929986696317
1,2017-08-28,11,187.659049071591
1,2017-08-31,11,207.941065956339
1,2017-09-03,11,146.361585931728
1,2017-09-23,11,180.632475347822
1,2017-09-26,11,193.72449865174
1,2017-09-29,11,202.870861734417
1,2017-10-02,11,188.504598661254
1,2017-10-25,11,136.212148283076
1,2017-10-28,11,175.887598747061
1,2017-11-23,11,155.285173327092
1,2017-11-29,11,125.572126536905
1,2017-12-02,11,194.945792083547
1,2017-12-22,11,280.235721934259
1,2017-12-28,11,289.044156672214
1,2018-01-23,11,243.916297615838
1,2018-01-26,11,181.234936716914
1,2018-01-29,11,165.332293749673
1,2018-02-21,11,179.518302031252
1,2018-02-24,11,147.718046068942
1,2018-02-27,11,182.847783317397
1,2018-03-02,11,214.816693495734
1,2018-03-22,11,218.768824894189
1,2018-03-28,11,224.825537562132
1,2018-03-31,11,293.651434066583
1,2018-04-23,11,234.846736806634
1,2018-04-26,11,225.995306765442
1,2018-04-29,11,149.157652593842
1,2018-05-02,11,230.778128542794
1,2018-05-22,11,216.766758687283
1,2018-05-25,11,232.797424359841
1,2018-05-28,11,213.851806365514
1,2018-05-31,11,266.596023881473
1,2018-06-23,11,172.1182806386
1,2018-06-26,11,241.334586941956
1,2018-06-29,11,228.081460853973
1,2018-07-25,11,140.280687095748
1,2018-07-28,11,124.856294646921
1,2018-07-31,11,150.855115198713
1,2018-08-23,11,138.13214660041
1,2018-08-29,11,120.891113055408
1,2018-09-21,11,163.238674116612
1,2018-09-24,11,239.123352743987
1,2018-09-27,11,219.930524445487
1,2018-10-20,11,177.699181985082
1,2018-10-23,11,239.180229970844
1,2018-10-26,11,220.238055127811
1,2018-10-29,11,274.266938662673
1,2018-11-21,11,194.127576920369
1,2018-11-24,11,186.569167827261
1,2018-11-27,11,206.268870544741
